family,vendor,soc,core_type,architecture_x,Year,productvendor,productmodel,productsoc_used,architecture_y,hw_model,"Cache (I , D), MMU ",Reference ,hw_ncores,hw_nthreadspercore,clock,max_clock,Wireless,Wireless2,decode,out_of_order,wide,issue,superscalar,AArch64,addressing,memory,system timer,Saturated,branch prediction,instruction fetch,AArch32,pipeline,bus_width,virtualization,transistors,dynamic code optimization,optimization cache,l0_cache,l1_cache,l2_cache,SLC,die_size,L1I_cache,L1D_cache,DSP,l3_cache,SMP,Thumb,Thumb-1,Thumb-2,coprocessor bus,floating-point unit,profile,DBX,Co-processor,FPU_x,instruction,Divide,TrustZone,NEON,SIMD,D-cache,MMU,notes,cache,VFP,ACP,GIC,SCU,VFPv3,VFPv4,VFPv5,LLPP,TCM,source,manufacturer_x,manufacturer_y,Decode width,Execution ports,Pipeline depth,Out-of-order execution,FPU_y,Pipelined VFP,FPU registers,NEON (SIMD),big.LITTLE role,Virtualization,Processor Technology,L0 cache,L1 cache,L2 cache,Core configurations,DMIPS,ARM part number ,date,Revision ,Decode ,Pipeline depth ,Out-of-orderexecution-Have ,Out-of-orderexecution-Entries,Branchprediction ,big.LITTLE role ,Execports ,SIMD ,Simult. MT ,L3 cache,Core configurations ,ARM part number (in the main ID register) 
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Empeg,Car,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Empeg,Car,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Empeg,Car,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1110,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1110,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,SA-1110,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989, ntel,Assabet,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989, ntel,Assabet,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989, ntel,Assabet,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,H36x0,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,H36x0,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,H36x0,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,Balloon2,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,Balloon2,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Ipaq,Balloon2,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Zaurus,SL-5x00,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Zaurus,SL-5x00,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,Zaurus,SL-5x00,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,7xx,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,7xx,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,7xx,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,560 series,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,560 series,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,HP Jornada,560 series,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-110,Classic,StrongARM,1989,0,0,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Apple,Newton 2x00 series,SA-110,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Apple,Newton 2x00 series,SA-110,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Apple,Newton 2x00 series,SA-110,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Risc PC,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Risc PC,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Risc PC,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Rebel,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Rebel,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Rebel,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Corel,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Corel,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Acorn,Corel,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Chalice,ATS,0,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Chalice,ATS,0,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,Chalice,ATS,0,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA510,0,0,0,0,1.26 DMIPS/MHz,100–200 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to  32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA526,0,0,0,0,1.26 MIPS/MHz,166–300 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6stage,0,0,0,0,0,0,Up to 32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM4,Digital,SA-1100,Classic,StrongARM,1989,0,0,SA-1100,Faraday,FA626,0,0,0,0,1.35 DMIPS/MHz,500 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8stage,0,0,0,0,0,0,32 KB,32 KB cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,True,0,0,0,0,0,0,0,0,0,third,Faraday Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
